Author cleaned,Author editable,Viaf id,Viaf OK,Internal id,Internal id OK,notes,class
"De Biasi, M.","De Biasi, Mario",http://viaf.org/viaf/96536977,,533,533,,1
"Biasi, Mario De","De Biasi, Mario",http://viaf.org/viaf/96536977,,1291,1291,,1
"Marin, Chiara","Marin, Chiara",http://viaf.org/viaf/96814826,,1258,1258,,1
"Scarpa, Jacopo","Scarpa, Jacopo",http://viaf.org/viaf/9703940,,1098,1098,,1
"Delureanu,","Delureanu, Stefan",http://viaf.org/viaf/9706557,,967,967,,1
"Antonelli, Vincenzo","Antonelli, Vincenzo",http://viaf.org/viaf/9732841,,583,583,,2
"Bernardini, Paolo","Bernardini, Paolo",http://viaf.org/viaf/97672829,,19,19,,2
"Bernardini, Paolo L.","Bernardini, Paolo L.",http://viaf.org/viaf/97672829,,19,19,,2
"Frumin, Mitia","Frumin, Mitia",http://viaf.org/viaf/97828892,,29,29,,1
"Ippolito, Antonio Menniti","Menniti Ippolito, Antonio",http://viaf.org/viaf/98051665,,75,75,,1
"Menniti Ippolito, A.","Menniti Ippolito, Antonio",http://viaf.org/viaf/98051665,,1422,75,,1
"Perini, Sergio","Perini, Sergio",http://viaf.org/viaf/98113794,,544,544,,1
"Perini, S.","Perini, Sergio",http://viaf.org/viaf/98113794,,544,544,,1
"Fano, N.","Fano, N.",http://viaf.org/viaf/98141826,,54,54,,2
"Fano, Adriana Ravà","Ravà Fano, Adriana",http://viaf.org/viaf/98141826,,54,54,,1
"Corazzol, Giacomo","Corazzol, Giacomo",http://viaf.org/viaf/98495465,,8,8,,1
"Puppi, L.","Puppi, Lionello",http://viaf.org/viaf/9852266,,606,606,,1
"Puppi, Lionello","Puppi, Lionello",http://viaf.org/viaf/9852266,,606,606,,1
"Polacco, Renato","Polacco, Renato",http://viaf.org/viaf/9863268,,1236,1236,,1
"Matassi, Elio","Matassi, Elio",http://viaf.org/viaf/9863473,,1112,1112,,1
"Isnenghi, Mario","Isnenghi, Mario",http://viaf.org/viaf/9867128,,396,396,,1
"Pestriniero, Renato","Pestriniero, Renato",http://viaf.org/viaf/9868240,,782,782,,1
"Frajese, Vittorio","Frajese, Vittorio",http://viaf.org/viaf/9874446,,1334,1334,,1
"Varanini, Gian Maria","Varanini, Gian Maria",http://viaf.org/viaf/9876177,,622,622,,1
"Varanini, G. M.","Varanini, Gian Maria",http://viaf.org/viaf/9876177,,622,622,,1
"Fasulo, F.","Fasulo, F.",http://viaf.org/viaf/98911859,,329,329,,2
"CAMERINO, ALDO","Camerino, Aldo",http://viaf.org/viaf/9906509,,300,300,,1
"Camerino, Aldo","Camerino, Aldo",http://viaf.org/viaf/9906509,,300,300,,1
"Mariutti de Sánchez Rivero, A.","Mariutti de Sánchez Rivero, Angela",http://viaf.org/viaf/99434211,,563,563,,2
"Montanari, Daniele","Montanari, Daniele",http://viaf.org/viaf/9972361,,1353,1353,,1
"Gardenal, Gianna","Gardenal, Gianna",http://viaf.org/viaf/9974803,,574,574,,2
"Grivaud, Gilles","Grivaud, Gilles",http://viaf.org/viaf/9977245,,360,360,,1
"Caramella, Santino","Caramella, Santino",http://viaf.org/viaf/9980017,,342,342,,1
"Bozzòla, A.","Bozzòla, A.",http://viaf.org/viaf/99898683,,1186,1186,,2
"Zironda, Giovanni","Zironda, Giovanni",http://viaf.org/viaf/307411457,,1532,1532,,1
